order_id,delivery_status,delivery_time,rider_id
1946,Delivered,19:20:24,50
8624,Delivered,14:30:27,35
8237,Delivered,17:32:49,4
5730,Delivered,14:27:16,32
7364,Delivered,00:02:35,38
5897,Delivered,17:27:38,42
7421,Delivered,12:37:39,41
2864,Delivered,09:25:36,32
2833,Delivered,18:54:01,16
7631,Delivered,22:03:03,61
6728,Delivered,17:06:42,49
2429,In transit,,26
5225,Delivered,18:28:34,2
8959,Delivered,22:51:16,70
3348,Delivered,13:18:45,10
1950,In transit,,35
3899,Delivered,19:21:22,20
4012,In transit,,63
2248,In transit,,58
1404,Delivered,20:39:47,54
2213,Delivered,11:01:34,8
1021,Delivered,21:56:21,35
2204,In transit,,66
8376,Delivered,01:12:33,17
654,Delivered,18:45:33,66
2795,Delivered,07:40:20,62
2023,Delivered,20:36:42,33
2116,Delivered,17:49:56,24
691,Delivered,22:38:09,30
7472,Delivered,17:23:14,8
2875,Delivered,23:26:25,54
2491,In transit,,27
5927,Delivered,19:51:15,21
4889,Delivered,13:14:36,6
1600,Delivered,22:28:27,20
4210,Delivered,17:00:25,52
5982,Delivered,11:31:43,17
8671,Delivered,11:11:42,20
2275,Delivered,17:29:02,13
1428,Delivered,20:44:12,22
3889,Failed,,51
8701,Delivered,15:23:34,28
4263,In transit,,37
7781,Delivered,00:20:19,25
8521,Delivered,14:49:06,45
4362,Delivered,17:39:43,46
7664,Delivered,23:54:32,30
1771,Delivered,20:20:49,54
4135,Delivered,17:11:02,54
6464,Delivered,15:03:33,67
3947,Delivered,20:46:40,12
2597,In transit,,63
1291,In transit,,29
4465,Delivered,13:02:23,37
7558,Delivered,00:30:48,32
5346,In transit,,1
8062,Delivered,19:21:06,15
3333,Delivered,13:44:02,64
1890,Delivered,17:10:19,24
8050,Delivered,11:41:58,5
7529,Delivered,10:06:59,2
7093,Delivered,11:49:27,45
3634,Delivered,11:09:53,7
7131,In transit,,29
5044,Delivered,23:03:14,37
2142,In transit,,69
803,Delivered,10:09:21,46
8456,Delivered,17:43:25,3
2739,Delivered,15:36:39,40
4827,Delivered,02:06:40,61
1606,Delivered,01:48:52,39
3127,Delivered,12:27:04,54
455,Delivered,02:52:25,60
2193,Delivered,22:10:38,50
8917,Failed,,55
5573,Delivered,17:42:21,32
3940,Delivered,16:30:41,50
1410,Delivered,22:18:16,51
5387,Delivered,09:09:38,20
2495,Delivered,18:41:59,29
417,Delivered,21:30:33,57
4954,Delivered,18:27:10,34
907,Delivered,00:43:22,31
8945,Delivered,07:06:02,55
5708,In transit,,46
6721,Delivered,00:55:10,55
8547,In transit,,42
621,In transit,,48
1837,Delivered,03:11:38,63
7778,Delivered,20:33:12,60
8031,Delivered,12:15:12,46
698,Delivered,22:30:34,34
1515,Delivered,22:55:47,65
7660,In transit,,5
6052,Failed,,12
762,Delivered,09:42:23,55
5289,Delivered,13:56:34,54
1430,Delivered,11:56:55,28
8019,Delivered,11:17:57,3
3442,Delivered,02:03:26,61
1246,Delivered,10:30:31,30
5792,Delivered,13:50:27,1
4681,Delivered,06:31:59,52
6968,Delivered,09:56:42,21
5896,Delivered,17:04:23,45
4184,In transit,,7
6950,Delivered,13:40:01,7
2731,Delivered,22:43:28,40
4044,Delivered,14:19:55,59
626,Delivered,15:30:06,34
7796,Delivered,03:07:39,60
8056,Delivered,13:20:16,54
6777,Delivered,13:57:17,24
4895,Delivered,18:00:32,2
7822,Delivered,02:39:45,5
8987,Delivered,14:18:04,68
8748,Delivered,18:49:20,30
5850,Delivered,21:52:42,44
2794,Delivered,00:24:45,20
3433,Delivered,02:53:10,48
1582,Delivered,18:57:32,37
679,Delivered,16:23:17,60
3852,Delivered,23:01:24,42
5869,Delivered,21:27:40,55
7489,Delivered,11:49:45,60
5736,Delivered,20:05:59,4
2524,Delivered,15:32:20,57
5466,Delivered,07:07:13,30
3966,Delivered,02:02:00,53
5714,In transit,,26
2753,Delivered,15:27:41,42
386,Delivered,09:21:24,5
8450,Delivered,07:53:09,22
4449,Delivered,20:20:12,52
6585,Delivered,13:23:13,9
5872,Delivered,16:07:13,14
3793,Delivered,17:50:49,56
7002,Delivered,09:25:35,38
3481,Delivered,14:59:10,16
166,Delivered,11:48:43,60
1650,In transit,,37
8104,Delivered,13:01:35,58
1511,In transit,,42
3984,Delivered,00:29:41,47
8939,Delivered,16:27:05,19
5997,Delivered,03:02:43,15
8393,Delivered,09:33:26,22
4171,In transit,,34
709,Delivered,14:17:11,43
1366,Delivered,12:39:44,43
7935,Delivered,13:14:31,35
2326,In transit,,47
4315,Delivered,14:05:39,51
8610,Delivered,14:27:47,36
8931,Delivered,01:27:51,36
387,Delivered,22:05:10,36
1443,Delivered,23:56:41,53
585,Delivered,14:04:36,3
3586,Delivered,23:39:58,32
7511,Delivered,08:00:13,13
1461,Delivered,09:18:32,41
939,Delivered,19:50:05,69
6331,In transit,,9
6649,Delivered,10:14:25,6
6247,Failed,,2
5124,Delivered,23:15:15,36
4553,Delivered,12:34:42,18
8321,Delivered,22:48:33,13
5802,Failed,,21
8703,Delivered,22:19:09,19
5599,Delivered,01:56:32,46
7767,Failed,,17
4326,Delivered,11:19:28,41
3055,Delivered,09:22:43,6
1808,Delivered,16:27:51,33
5843,Delivered,20:36:05,18
2252,Delivered,06:10:05,53
7672,Delivered,17:40:57,15
3925,Delivered,14:54:17,8
2994,In transit,,53
2512,Failed,,63
1681,Delivered,21:55:26,44
3428,Delivered,18:42:17,28
7193,In transit,,68
8231,In transit,,69
5513,In transit,,17
4990,Delivered,16:05:55,7
1926,In transit,,62
828,Delivered,10:46:32,50
1010,Delivered,12:23:08,42
217,Delivered,13:23:37,48
1512,Delivered,10:16:35,70
4733,In transit,,61
7149,Delivered,08:17:35,4
3556,Delivered,17:00:48,68
4903,Delivered,20:36:35,21
5352,Delivered,13:20:01,37
681,Delivered,22:29:52,6
3894,Delivered,22:27:56,29
2433,Delivered,21:34:01,58
4921,In transit,,39
7411,Delivered,14:00:59,68
4544,Delivered,17:24:03,70
5025,Delivered,11:21:02,19
4808,Delivered,13:27:50,44
7895,Delivered,17:11:31,42
5976,Delivered,08:24:25,40
2697,Delivered,15:31:23,55
8363,Delivered,20:36:13,46
7647,Delivered,22:22:10,35
6375,In transit,,7
3660,Delivered,15:02:11,66
3094,In transit,,2
3307,Delivered,00:04:07,29
6271,Delivered,08:46:21,52
1672,Delivered,12:40:20,38
5139,Delivered,11:18:46,6
4871,Delivered,12:07:06,33
3558,Delivered,01:45:39,67
5321,Delivered,14:16:55,50
793,Delivered,21:05:44,23
4116,Delivered,14:55:22,46
8933,Delivered,15:40:21,44
1519,Delivered,13:44:09,41
3054,Delivered,12:16:25,41
6921,Delivered,19:39:16,17
5623,Delivered,10:31:28,53
899,Delivered,11:07:05,54
1293,Delivered,11:17:47,40
7445,Delivered,19:55:56,32
5192,Delivered,10:54:15,15
1058,Delivered,22:03:44,29
3774,Delivered,10:00:05,9
771,Delivered,12:19:22,55
417,In transit,,3
1725,In transit,,1
3386,In transit,,30
2308,Delivered,09:38:54,70
3976,Delivered,11:02:19,22
5356,Delivered,08:01:51,23
7848,Delivered,07:33:56,34
6111,Failed,,9
8711,Delivered,19:01:24,8
6639,Delivered,11:19:55,7
331,Delivered,22:28:39,37
791,Delivered,10:16:33,49
4439,Delivered,01:43:26,55
1000,Delivered,01:48:08,42
2925,Failed,,49
5836,Delivered,18:07:18,7
7426,Delivered,21:30:47,11
3148,Delivered,03:39:49,7
2991,Delivered,15:54:51,60
4676,Delivered,21:53:54,31
3284,Delivered,07:09:02,48
8664,Delivered,21:17:33,3
3119,Delivered,18:36:27,3
5541,Delivered,18:24:40,67
2614,Delivered,18:18:57,17
80,Delivered,00:01:16,17
7890,Delivered,21:33:47,36
7,Delivered,09:36:10,8
1736,Delivered,01:57:30,40
7790,Delivered,10:20:55,41
4203,In transit,,13
3089,Delivered,01:11:06,44
2074,Delivered,15:24:26,43
7138,Delivered,22:16:45,12
7517,In transit,,3
2225,Delivered,15:25:08,50
4559,Delivered,01:24:01,58
6832,Delivered,16:27:50,5
1739,Delivered,21:47:28,31
4409,Delivered,10:43:17,29
691,Delivered,19:38:09,24
7377,Delivered,15:04:16,28
4805,In transit,,1
6468,Delivered,10:37:52,25
3283,Delivered,02:46:36,34
3438,Delivered,00:46:23,60
8262,Delivered,09:15:15,37
871,Delivered,09:54:59,52
6450,In transit,,26
4474,Failed,,35
7626,Delivered,14:11:18,70
169,In transit,,47
7769,Delivered,00:01:30,64
4152,Delivered,18:41:19,48
2397,In transit,,23
5810,Delivered,23:20:42,40
7498,Delivered,17:16:15,48
8404,Failed,,31
6658,Delivered,19:20:11,67
584,Delivered,13:48:32,62
983,Delivered,02:32:58,49
5937,In transit,,31
1626,Delivered,13:02:55,52
6600,Delivered,02:49:37,11
4293,In transit,,44
2190,In transit,,34
2882,Delivered,18:53:22,14
8041,Failed,,13
4422,Delivered,22:49:46,2
4834,Delivered,16:05:07,35
1727,Delivered,14:18:20,39
8827,Delivered,16:10:16,6
5306,Delivered,18:03:16,6
407,Failed,,29
6717,Delivered,06:26:12,37
568,Delivered,11:10:24,34
888,Delivered,17:38:50,30
5379,In transit,,8
2630,Delivered,11:23:50,68
5102,Delivered,03:16:43,37
1126,Delivered,09:26:53,67
739,Failed,,19
962,Delivered,14:35:11,33
4220,Delivered,08:04:47,2
3309,Delivered,12:05:02,63
1992,In transit,,7
841,Delivered,23:03:47,38
3282,In transit,,65
7826,Delivered,12:12:51,46
5309,Delivered,15:20:07,31
8687,Delivered,15:53:57,70
8275,Delivered,13:52:10,41
6159,Delivered,07:01:21,60
4222,Delivered,01:40:49,31
5936,Delivered,17:32:30,22
137,Delivered,19:15:17,32
7986,Delivered,11:39:47,7
2724,Delivered,07:58:33,27
6291,In transit,,65
1781,Delivered,15:14:31,30
8486,Delivered,20:50:10,17
1874,Failed,,27
8363,Delivered,21:36:13,29
7890,Delivered,20:33:47,35
8680,Delivered,00:29:40,57
2741,Delivered,11:50:56,5
6992,Delivered,23:22:38,9
4108,Delivered,00:25:17,28
3268,Delivered,20:14:48,24
4797,Delivered,14:17:36,66
200,Delivered,10:03:26,32
7255,In transit,,39
8097,Delivered,19:00:28,54
3417,In transit,,42
5128,Delivered,21:07:42,41
8401,Delivered,23:11:04,33
3767,Delivered,22:25:52,30
3101,Delivered,22:44:08,14
6658,Delivered,15:20:11,67
7621,Delivered,10:28:38,47
5952,Delivered,18:55:21,24
8754,In transit,,66
4079,Delivered,17:55:07,65
6071,Delivered,11:14:18,30
851,Delivered,21:07:06,65
4915,Failed,,50
790,Delivered,22:31:38,1
819,In transit,,27
2626,Delivered,15:59:58,36
2318,Delivered,23:27:12,42
8531,Delivered,11:17:24,6
1362,Failed,,6
931,Delivered,02:05:00,8
7320,Delivered,13:37:16,51
5733,Delivered,16:14:39,40
8806,Delivered,22:46:54,52
3143,Delivered,18:57:37,68
6401,Delivered,17:17:28,63
8976,Delivered,09:20:51,36
7818,Delivered,00:15:12,44
4537,Delivered,17:52:59,62
2027,Delivered,20:52:48,39
3436,Delivered,13:08:33,57
8165,Delivered,13:13:36,60
7738,Delivered,16:02:42,12
1274,Delivered,18:32:48,18
6902,Delivered,11:48:04,43
1477,Delivered,22:18:23,36
8189,Delivered,12:21:37,56
8872,In transit,,47
1339,Failed,,20
8322,Delivered,21:19:29,49
3907,Delivered,16:39:34,38
1650,Delivered,10:43:45,67
2042,Delivered,10:24:06,41
1110,Delivered,11:36:54,68
2507,In transit,,7
5175,Delivered,07:43:21,61
4050,Delivered,12:28:34,45
8295,Delivered,22:02:00,43
2532,In transit,,5
2142,Delivered,20:32:25,16
4551,Delivered,19:19:57,25
2569,Delivered,22:26:59,49
5198,Delivered,23:03:44,34
7082,Delivered,13:01:38,32
860,Delivered,18:07:26,7
2442,In transit,,22
4548,Delivered,23:54:08,63
8589,Delivered,00:51:02,46
7375,Delivered,07:19:44,35
7815,Delivered,07:50:16,27
5079,Delivered,19:51:48,14
7575,Delivered,08:07:51,58
7475,Delivered,23:23:28,44
2425,Delivered,20:12:29,49
6095,Delivered,23:03:41,61
4975,Delivered,15:45:45,24
2818,Delivered,11:48:49,44
8291,Delivered,19:30:06,55
7313,Delivered,21:16:16,49
4144,Delivered,22:49:59,54
6551,In transit,,32
868,Delivered,18:18:53,9
8769,Failed,,57
3695,In transit,,38
2894,In transit,,33
3109,Delivered,10:57:22,48
6223,Delivered,18:55:45,58
7946,Delivered,21:58:17,52
1732,Delivered,08:08:38,37
7599,Delivered,11:21:02,24
8916,Delivered,18:25:25,15
7322,Delivered,19:45:52,4
7612,Delivered,12:25:15,30
7009,In transit,,23
5175,Delivered,07:43:21,4
3027,Delivered,23:03:20,47
5136,Delivered,20:24:49,58
5193,Delivered,23:03:24,65
4749,Delivered,22:02:19,39
7598,Delivered,13:42:27,35
7984,Delivered,13:19:30,4
7652,Delivered,18:12:26,29
5265,Delivered,20:40:17,9
1085,Failed,,42
5495,In transit,,41
2356,Delivered,15:30:08,60
1938,In transit,,56
4142,Delivered,20:05:27,42
3014,Delivered,22:45:51,38
4006,Delivered,02:09:40,21
1552,Delivered,08:25:28,28
8128,In transit,,36
3770,Delivered,20:10:51,9
6067,Failed,,37
6347,Failed,,63
3815,Delivered,09:08:41,2
4011,Delivered,21:16:40,37
849,Delivered,07:46:29,64
1909,Delivered,19:44:57,69
5836,Delivered,16:07:18,63
7783,Delivered,21:36:34,49
4867,Delivered,01:17:48,45
8427,Delivered,11:04:30,61
2241,Delivered,20:50:33,18
452,Delivered,12:39:17,15
6901,Delivered,06:02:10,18
5923,Delivered,11:13:09,60
660,Delivered,02:57:51,43
2876,In transit,,8
2983,In transit,,30
3730,Delivered,23:41:52,12
7377,In transit,,34
4810,Delivered,16:34:20,24
5869,Delivered,22:27:40,58
5921,Delivered,00:35:51,38
5672,Delivered,10:09:38,29
532,Delivered,11:40:13,6
7757,Delivered,21:41:15,5
7596,Delivered,15:28:11,8
2954,Delivered,07:27:19,62
3662,Delivered,14:11:50,25
6335,Delivered,15:54:10,31
2703,Delivered,16:24:53,69
4536,Delivered,23:16:27,40
4098,Delivered,15:17:28,66
3979,Delivered,03:46:16,45
7912,In transit,,63
514,In transit,,26
2622,In transit,,25
8988,Delivered,22:22:30,3
4422,In transit,,33
7320,Delivered,13:37:16,2
5047,Delivered,10:46:11,63
6047,Delivered,12:26:54,67
1914,Delivered,15:58:25,49
6086,In transit,,15
8506,In transit,,67
2056,In transit,,44
2333,Delivered,21:18:23,12
8898,Delivered,10:42:14,41
3167,Delivered,09:06:37,56
4676,Delivered,21:53:54,11
3888,Failed,,69
1402,Delivered,14:59:01,30
8682,Delivered,20:47:20,26
2959,Delivered,07:23:36,26
519,Delivered,13:25:51,42
6891,Delivered,22:47:46,59
1610,Delivered,01:26:07,33
8894,Delivered,20:51:14,7
1031,Delivered,08:23:55,34
7476,Delivered,11:41:47,50
5619,Delivered,21:52:58,47
6895,Delivered,12:10:31,48
7357,Delivered,10:08:04,66
6115,In transit,,52
8858,Delivered,15:31:05,39
406,Delivered,01:54:28,42
7756,Delivered,16:41:49,2
6549,In transit,,35
8137,In transit,,7
6453,Delivered,06:58:32,24
8491,Delivered,22:09:27,69
6147,Delivered,11:09:08,16
6978,Delivered,01:26:58,32
608,Delivered,21:34:37,7
1118,In transit,,50
2942,Delivered,21:58:15,7
4145,In transit,,28
3777,Delivered,06:16:42,48
516,Delivered,15:39:25,33
2882,Delivered,16:53:22,46
2248,Delivered,22:07:31,27
2487,Delivered,20:49:02,55
8792,Delivered,12:16:44,19
8282,Delivered,17:23:28,15
4651,Delivered,22:04:27,50
7315,Delivered,16:28:52,20
569,Delivered,10:48:39,38
1608,Delivered,23:08:48,66
943,In transit,,35
6266,Delivered,16:19:25,20
1500,Delivered,19:54:25,28
6542,In transit,,65
6845,Delivered,17:25:35,32
6920,In transit,,11
1487,Delivered,11:41:48,70
2092,In transit,,6
5645,In transit,,40
1748,Delivered,17:39:48,18
5994,Delivered,09:04:57,17
7038,In transit,,47
7586,In transit,,35
8054,In transit,,56
6355,Delivered,09:41:19,32
886,Delivered,18:16:36,11
699,Delivered,00:50:37,45
5788,Delivered,22:17:43,4
6560,In transit,,40
1537,Delivered,22:02:15,42
6984,Delivered,13:20:03,38
5593,Delivered,00:41:10,69
7415,Failed,,12
6677,Delivered,20:46:48,4
8185,Delivered,19:10:16,66
4173,Delivered,12:32:56,54
3645,Delivered,10:50:57,59
4774,Delivered,22:11:27,44
1398,Delivered,08:05:14,67
71,Delivered,16:57:00,28
6691,Delivered,11:46:48,7
2670,Delivered,13:40:34,19
3535,Delivered,17:39:30,28
5161,In transit,,3
738,Delivered,00:30:42,62
5551,Delivered,19:17:58,44
8287,Delivered,11:34:06,63
4578,Delivered,15:47:25,9
7431,Delivered,02:20:49,33
1416,Failed,,68
975,Failed,,31
2491,Delivered,11:26:24,10
6526,Delivered,10:05:31,22
3929,Delivered,00:41:14,28
308,Delivered,19:53:15,38
5693,Delivered,17:39:43,64
8973,Delivered,23:10:31,70
6557,Failed,,12
5490,Delivered,16:12:05,44
5172,Delivered,23:29:48,6
6010,Delivered,15:18:14,57
4001,Delivered,14:40:03,17
5421,Delivered,19:35:17,4
5212,Delivered,19:49:00,48
532,Delivered,12:40:13,36
3694,Delivered,23:25:39,17
2896,In transit,,8
2206,Delivered,06:22:14,46
571,Delivered,21:29:41,66
4714,Delivered,12:46:50,7
5916,Delivered,19:36:08,60
1529,In transit,,30
4095,Failed,,5
5964,Delivered,16:01:59,53
5162,Delivered,14:28:29,27
3361,Delivered,19:38:01,59
3240,In transit,,67
3245,Delivered,20:59:53,59
2595,Delivered,11:18:19,19
1479,Delivered,22:51:18,16
7037,Delivered,13:14:02,52
123,Delivered,21:17:50,9
8828,In transit,,54
4097,In transit,,54
4145,Delivered,11:02:29,10
7907,Failed,,38
2609,Delivered,14:11:40,65
3408,Delivered,16:49:22,58
4169,In transit,,58
3418,In transit,,6
7008,Delivered,13:27:52,16
1703,Delivered,01:21:33,28
8490,In transit,,27
6394,In transit,,33
927,Delivered,21:07:34,58
3004,Delivered,08:56:33,37
6119,Delivered,14:09:26,58
6900,Delivered,16:07:06,62
3543,Delivered,12:26:51,3
3206,Delivered,08:38:17,31
7166,Failed,,47
172,Delivered,02:43:18,17
6232,Delivered,21:07:02,23
6630,Delivered,17:17:46,66
7908,In transit,,65
5534,Failed,,67
2432,Delivered,11:52:01,47
6296,Delivered,16:14:32,26
7335,In transit,,41
8635,Delivered,09:36:10,10
5203,Delivered,22:58:24,48
3170,Delivered,07:03:39,42
4169,Delivered,18:15:52,32
2108,Delivered,16:16:24,36
6433,Delivered,02:27:31,62
6921,In transit,,38
2654,Delivered,00:29:35,51
8774,Delivered,09:32:39,13
1369,Delivered,17:53:07,63
5324,Delivered,01:18:24,64
7474,Delivered,20:16:44,17
6101,Delivered,12:43:22,61
1612,Delivered,12:31:34,1
2037,In transit,,67
1749,Delivered,16:08:48,53
3005,Delivered,12:28:52,22
1605,Delivered,00:51:56,41
1347,Delivered,13:00:53,48
1805,Delivered,10:06:00,22
2184,Delivered,18:41:22,57
7604,Delivered,11:13:09,23
8160,Delivered,15:02:50,30
376,Delivered,11:41:51,70
3066,Delivered,14:52:02,29
5892,Delivered,22:03:31,27
2677,Delivered,09:51:30,67
5244,Delivered,09:53:13,19
8334,Delivered,22:23:05,66
8293,Delivered,20:31:20,24
3498,In transit,,15
5293,Delivered,23:20:25,45
6010,In transit,,49
6178,Delivered,11:12:07,53
6704,Delivered,20:22:16,54
6132,Delivered,12:38:54,64
7668,Delivered,11:53:46,20
5542,Delivered,12:36:51,19
6022,Delivered,00:42:34,56
700,Delivered,10:13:04,70
7421,Delivered,12:37:39,32
268,Delivered,22:48:09,10
7627,In transit,,39
4888,Delivered,20:06:48,44
2007,In transit,,2
2550,Delivered,18:27:42,19
4081,Delivered,17:46:55,66
6170,Delivered,20:09:50,60
6221,Delivered,10:59:20,22
8550,Delivered,07:28:21,8
5664,Delivered,10:14:08,16
5767,Delivered,13:09:38,27
1879,Delivered,11:13:20,43
4412,Delivered,17:37:36,63
5491,Delivered,17:25:39,3
75,Delivered,09:51:36,17
7238,Delivered,13:20:31,38
6295,In transit,,64
5899,Delivered,12:25:02,11
4272,In transit,,5
8125,In transit,,68
4464,Delivered,00:55:52,62
6549,Delivered,13:40:12,44
5725,Delivered,20:46:53,10
2277,Delivered,16:25:52,61
3311,In transit,,29
2771,In transit,,56
8138,Delivered,16:38:02,11
6656,Delivered,23:28:28,42
6515,Delivered,22:33:50,52
979,Delivered,15:42:35,10
6106,Delivered,16:59:50,38
158,Delivered,22:52:29,52
6187,In transit,,23
3698,Delivered,10:34:55,50
4699,Delivered,08:33:53,22
4617,Delivered,21:37:39,55
6712,Delivered,09:31:16,2
8042,Delivered,13:05:33,43
6396,Delivered,01:03:24,42
4733,Delivered,22:06:57,47
2955,Delivered,16:53:59,63
4482,Failed,,24
221,Delivered,07:06:45,30
1459,Delivered,15:47:51,63
1825,Delivered,03:18:52,25
4950,In transit,,55
1681,In transit,,30
3257,Delivered,21:59:06,14
4292,Delivered,15:16:18,51
2794,Delivered,22:24:45,45
3144,Delivered,16:10:36,58
3018,Failed,,70
826,Delivered,18:28:04,9
7815,In transit,,3
858,Delivered,16:08:25,18
5451,In transit,,18
3366,Delivered,03:04:15,35
3191,Delivered,23:40:53,61
1550,Delivered,21:50:45,51
7222,Delivered,23:07:38,42
4670,Delivered,22:04:00,60
758,Delivered,23:33:01,57
866,In transit,,4
537,Delivered,22:11:54,41
2001,Delivered,14:35:23,25
2197,Delivered,12:45:09,1
509,Delivered,07:36:52,6
489,In transit,,5
1904,Delivered,19:38:30,70
5649,Delivered,18:58:56,49
3904,Delivered,23:52:55,53
7829,Delivered,08:35:08,67
4140,In transit,,64
1110,Delivered,12:36:54,60
7243,Delivered,22:49:11,65
7877,Failed,,3
348,Failed,,55
7002,Delivered,13:25:35,13
8523,Delivered,21:01:08,57
4868,Delivered,16:41:18,34
3757,Delivered,03:33:30,55
4409,Delivered,13:43:17,55
4777,Delivered,16:56:34,17
2596,In transit,,42
1528,In transit,,67
6195,Delivered,16:09:48,67
1895,Delivered,20:49:43,50
5111,Delivered,17:22:20,16
2578,Delivered,17:24:55,24
8737,Delivered,22:00:02,31
2481,Delivered,21:29:27,14
7574,Delivered,22:16:39,3
334,In transit,,14
7474,Delivered,21:16:44,30
2473,Delivered,17:35:15,59
