order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
307,1039,8,"Philadelphia maki,Pork belly buns",2020-03-12,14:31:20,completed,11.1
308,1249,27,"Risotto with seafood,Tuna sashimi",2024-08-31,17:49:39,completed,10.6
309,2067,10,"Fish and chips,California maki,Souvlaki",2022-06-17,12:36:16,completed,18.15
310,2648,12,"Pasta Carbonara,Ricotta stuffed Ravioli",2020-01-25,07:31:11,cancelled,15.07
311,1214,1,"Katsu Curry,California maki,Vegetable Soup",2022-11-03,14:02:10,completed,19.68
312,1827,2,"Caesar Salad,Pasta and Beans,Salmon nigiri",2021-09-09,20:54:37,completed,22.13
313,1420,28,"Souvlaki,Fish and chips",2021-11-05,16:09:39,pending,14.09
314,2460,28,Salmon nigiri,2022-05-10,21:10:51,completed,5.31
315,1847,26,Ricotta stuffed Ravioli,2023-07-10,15:09:42,completed,6.76
316,1402,16,Chicken milanese,2023-07-05,13:11:03,completed,5.04
317,316,29,"Chicken milanese,Bruschette with Tomato",2024-04-04,19:59:09,pending,12.93
318,1887,12,"Salmon nigiri,Chilli con carne,Ebiten maki,Barbecue Ribs",2022-05-31,13:08:27,completed,23.13
319,1327,16,"Tuna sashimi,Scotch eggs",2023-03-22,19:15:39,completed,16.09
320,505,24,"Caprese Salad,Bruschette with Tomato,California maki,Philadelphia maki,Pizza",2025-09-02,09:41:51,completed,29.52
321,2294,12,Bruschette with Tomato,2024-09-16,10:12:57,completed,4.1
322,179,8,"Caesar Salad,Tiramisù",2021-11-22,12:49:47,completed,12.73
323,1207,30,"Scotch eggs,Bruschette with Tomato,Chicken milanese,Chilli con carne,Caesar Salad",2020-07-10,15:03:38,completed,31.58
324,1302,24,French fries with sausages,2021-06-06,12:00:30,pending,7.6
325,9,22,"Califlower penne,Tiramisù",2025-07-14,15:02:20,completed,13.32
326,2641,28,Meatballs with sauce,2022-12-31,09:38:02,completed,8.2
327,1005,27,"Teriyaki Chicken donburi,Fish and chips,French fries with sausages,Ebiten maki",2021-08-17,11:49:55,completed,33.66
328,975,26,French fries with sausages,2022-11-14,21:00:12,completed,7.17
329,1533,21,"Linguine with clams,Chilli con carne,Vegetable Soup",2025-01-07,22:29:58,completed,13.74
330,2532,25,Caesar Salad,2025-04-17,14:52:45,completed,5.94
331,706,7,Mushroom Risotto,2021-03-18,06:02:30,pending,7.36
332,1338,19,Lasagne,2021-01-06,12:06:09,pending,6.34
333,1828,13,"French fries with sausages,Pork sausage roll",2024-02-12,08:41:33,pending,15.05
334,631,21,Fish and chips,2024-03-25,10:02:44,completed,8.73
335,1473,10,Caesar Salad,2022-03-19,20:38:40,completed,5.11
336,859,7,"Pappardelle alla Bolognese,Scotch eggs,Chicken Fajitas,Linguine with clams",2021-10-06,14:54:51,cancelled,26.86
337,981,16,"Pork sausage roll,Chicken wings",2020-01-22,06:39:17,completed,12.76
338,1664,1,"Scotch eggs,Lasagne,Ricotta stuffed Ravioli,Caesar Salad",2022-04-11,08:33:19,completed,21.18
339,2746,10,"Caesar Salad,Salmon nigiri,Bruschette with Tomato,Pasta with Tomato and Basil",2023-07-07,08:18:55,completed,29.82
340,115,16,Pizza,2020-05-17,06:18:03,completed,4.62
341,2465,13,"Pizza,Pork sausage roll",2020-01-22,16:06:49,completed,17.21
342,1983,21,Bruschette with Tomato,2021-12-30,17:02:07,completed,7.36
343,1760,26,"Tuna sashimi,Ricotta stuffed Ravioli",2021-07-25,06:21:00,cancelled,11.95
344,2511,3,French fries with sausages,2025-06-06,20:36:34,completed,6.56
345,1873,18,"Lasagne,Lasagne",2021-12-27,13:51:24,completed,14.53
346,2442,21,"Fettuccine Alfredo,Califlower penne,Pizza,French fries with sausages",2020-05-22,21:36:18,completed,23.02
347,262,7,Ricotta stuffed Ravioli,2020-08-27,06:29:49,completed,5.34
348,73,30,"Scotch eggs,Ricotta stuffed Ravioli,Pappardelle alla Bolognese",2025-07-24,14:39:43,completed,16.91
349,1611,30,"Pork belly buns,Barbecue Ribs",2025-02-08,19:48:24,completed,12.61
350,1658,29,Ebiten maki,2022-02-25,12:43:22,completed,5.98
351,2172,13,Bruschette with Tomato,2024-10-13,09:35:05,completed,8.94
352,370,5,"Caesar Salad,Meatballs with sauce",2024-03-31,16:01:14,completed,14.1
353,2547,4,Ebiten maki,2025-03-25,19:41:42,pending,8.75
354,2896,15,"Teriyaki Chicken donburi,French fries with sausages",2023-03-16,19:37:34,completed,10.95
355,1340,15,Pork belly buns,2023-03-03,12:01:29,completed,8.97
356,1618,10,"Katsu Curry,Risotto with seafood,Chicken Fajitas,California maki",2020-05-17,13:31:43,completed,30.17
357,7,10,"Bruschette with Tomato,Katsu Curry,Risotto with seafood",2025-08-30,06:17:45,completed,18.3
358,2031,10,"Chicken wings,Chicken wings,Linguine with clams,Pasta with Tomato and Basil",2020-12-21,20:26:24,completed,23.31
359,626,18,"Tuna sashimi,Barbecue Ribs,Chicken Fajitas",2023-01-02,16:53:47,completed,20.69
360,1424,14,California maki,2020-09-25,16:24:08,pending,7.53
361,2784,22,French fries with sausages,2020-02-12,16:25:19,completed,7.04
362,2657,5,Fettuccine Alfredo,2025-02-08,12:12:37,completed,5.89
363,60,10,"Fettuccine Alfredo,Tiramisù",2020-08-11,19:45:15,completed,15.56
364,1490,20,"Caesar Salad,Pasta with Tomato and Basil,Bruschette with Tomato",2022-08-04,08:42:27,cancelled,24.62
365,1014,17,Cheeseburger,2024-05-29,21:44:33,completed,4.68
366,792,15,Pasta and Beans,2020-04-13,18:06:23,completed,5.47
367,1570,1,California maki,2024-04-24,16:15:07,completed,7.21
368,84,22,Tuna sashimi,2023-06-05,12:49:40,completed,8.1
369,749,3,"Pork belly buns,French fries with sausages",2024-07-30,11:21:19,completed,11.65
370,390,10,"Chicken milanese,Fish and chips",2025-07-23,21:24:09,completed,9.14
371,1299,25,Chilli con carne,2025-01-13,07:49:39,completed,7.96
372,738,20,Pizza,2023-04-06,13:25:03,completed,8.08
373,905,8,Linguine with clams,2021-06-20,22:26:44,completed,4.84
374,746,23,"Tiramisù,Tuna sashimi",2024-10-22,20:20:46,completed,15.36
375,2309,1,Chilli con carne,2020-05-23,10:15:29,pending,8.13
376,1209,11,Salmon nigiri,2020-06-23,10:42:16,completed,8.78
377,1244,16,"Tiramisù,Caesar Salad,Linguine with clams,French fries with sausages,Pasta and Beans",2023-12-20,09:29:59,completed,34.85
378,1959,10,Linguine with clams,2024-08-13,16:58:10,completed,6.33
379,2832,7,Bruschette with Tomato,2022-01-02,15:40:16,completed,7.95
380,2279,6,"Fettuccine Alfredo,Caprese Salad",2024-05-18,18:01:20,completed,9.37
381,1690,1,Pasta Carbonara,2023-02-07,12:29:31,completed,8.78
382,2075,2,Chicken Fajitas,2021-07-13,18:12:06,pending,8.69
383,945,11,"French fries with sausages,Caesar Salad,Ebiten maki",2023-07-04,06:43:58,completed,18.46
384,2499,6,"Pasta with Tomato and Basil,Chicken milanese,Linguine with clams,Lasagne",2023-01-06,07:58:02,pending,17.75
385,2486,5,Salmon nigiri,2021-05-27,11:11:39,pending,5.71
386,287,13,Philadelphia maki,2023-09-24,19:23:24,completed,8.62
387,541,28,"French fries with sausages,Linguine with clams",2021-05-31,07:45:00,pending,12.19
388,2871,1,"Pasta and Beans,Califlower penne",2020-07-03,08:17:38,completed,12.45
389,57,13,"Caprese Salad,Lasagne",2025-09-29,21:06:41,completed,17.4
390,2098,15,Bruschette with Tomato,2025-02-07,10:56:54,cancelled,7.06
391,670,13,"Salmon nigiri,Pasta Carbonara,Chicken wings,Pork sausage roll",2020-02-23,17:57:42,completed,27.92
392,1084,26,"Bruschette with Tomato,Chicken milanese,Scotch eggs,Cheeseburger",2021-04-11,21:06:31,completed,27.4
393,833,12,Scotch eggs,2023-03-09,11:55:49,completed,5.31
394,1269,16,Lasagne,2025-01-01,10:10:16,completed,4.68
395,1875,19,"Pasta Carbonara,Pasta and Beans",2025-02-28,13:30:02,completed,14.6
396,821,16,"Chicken Fajitas,Mushroom Risotto",2025-01-11,15:05:19,completed,10.99
397,2923,3,Pork belly buns,2021-03-21,12:14:17,completed,5.99
398,1030,28,"Caesar Salad,Pork sausage roll",2023-09-18,07:50:50,completed,12.1
399,1006,14,Caesar Salad,2024-10-11,09:06:42,completed,6.11
400,1471,12,"California maki,Meatballs with sauce,Teriyaki Chicken donburi,Pasta and Beans",2023-02-06,10:27:46,completed,26.55
401,2381,18,"Linguine with clams,Pasta with Tomato and Basil,Pasta with Tomato and Basil,Katsu Curry",2020-12-12,22:27:22,pending,27.19
402,2566,9,"Fettuccine Alfredo,Tuna sashimi",2023-09-10,11:17:47,cancelled,12.18
403,2134,25,"Chicken Fajitas,California maki,Caesar Salad",2022-10-21,20:29:45,completed,19.89
404,1989,20,"Chicken Fajitas,Pork belly buns",2023-09-17,15:13:33,completed,17.35
405,2234,11,"Fish and chips,Scotch eggs,Meatballs with sauce,Chicken Fajitas",2022-08-27,10:23:57,completed,27.59
406,2792,23,"Barbecue Ribs,Caprese Salad,Bruschette with Tomato,Meatballs with sauce,Chilli con carne",2020-02-14,10:57:41,pending,34.86
407,381,17,"Barbecue Ribs,Vegetable Soup,Souvlaki",2021-01-07,19:37:52,completed,19.56
408,1957,20,"Tuna sashimi,Fish and chips",2022-05-27,20:12:31,completed,12.28
409,1441,6,Salmon nigiri,2022-11-15,22:21:21,completed,4.22
410,1265,30,"Califlower penne,Ricotta stuffed Ravioli",2024-05-07,06:36:01,completed,10.25
411,87,23,"Ebiten maki,Philadelphia maki,Pappardelle alla Bolognese,Lasagne,Risotto with seafood",2023-04-17,19:41:14,completed,35.95
412,781,8,"Philadelphia maki,Caprese Salad,Teriyaki Chicken donburi,Pasta and Beans",2025-01-20,16:23:20,completed,24.14
413,1386,12,Pasta and Beans,2023-03-11,17:55:37,completed,7.79
414,2,25,"Salmon nigiri,Tiramisù,Chilli con carne,Philadelphia maki,Pork sausage roll",2022-11-23,08:08:20,completed,36.74
415,434,6,Caesar Salad,2024-07-02,19:08:22,completed,7.53
416,92,22,"Chilli con carne,Caesar Salad,Philadelphia maki",2020-07-07,13:32:03,pending,16.56
417,1882,22,"Ebiten maki,Souvlaki,Ebiten maki,Pasta Carbonara",2022-04-01,10:51:32,completed,19.64
418,2460,21,"Chicken Fajitas,French fries with sausages",2025-06-18,22:03:11,pending,13.3
419,1425,22,Risotto with seafood,2025-08-04,18:05:59,completed,7.47
420,2469,28,"Barbecue Ribs,Caesar Salad,Bruschette with Tomato",2024-12-11,13:37:40,completed,19.29
421,716,26,"Scotch eggs,Fish and chips,Chilli con carne",2022-02-13,19:56:08,completed,16.85
422,2699,16,Fish and chips,2021-07-29,20:39:01,completed,5.94
423,496,6,Mushroom Risotto,2022-08-13,20:31:10,pending,4.82
424,1262,5,"Teriyaki Chicken donburi,Tiramisù",2025-02-24,22:43:44,pending,16.1
425,1705,11,"Pappardelle alla Bolognese,Pasta and Beans,Cheeseburger,Fish and chips,Pasta and Beans",2024-07-03,06:34:29,pending,33.6
426,2015,18,"Tiramisù,Ricotta stuffed Ravioli,Philadelphia maki",2021-12-30,14:57:11,completed,18.96
427,666,11,"Mushroom Risotto,Souvlaki",2022-06-28,20:15:06,pending,10.69
428,830,12,Pasta Carbonara,2024-12-05,09:59:44,completed,7.08
429,2869,27,Scotch eggs,2025-03-11,20:23:22,completed,4.88
430,1678,2,Califlower penne,2025-04-08,15:41:50,completed,6.52
431,2472,14,Salmon nigiri,2023-07-08,09:03:26,completed,8.08
432,559,30,Tuna sashimi,2024-07-20,20:50:58,completed,5.54
433,2350,12,"California maki,Tiramisù,Souvlaki",2024-12-03,16:08:02,completed,18.45
434,869,14,"Risotto with seafood,Lasagne,Lasagne",2020-09-14,07:46:03,completed,20.32
435,1218,16,"Fish and chips,Pasta Carbonara,Caprese Salad",2023-07-25,20:53:13,completed,21.65
436,195,8,"Chicken wings,Linguine with clams",2020-07-08,08:51:54,completed,14.33
437,98,3,Califlower penne,2024-08-20,21:37:20,completed,8.41
438,70,14,Ricotta stuffed Ravioli,2020-08-29,20:55:38,completed,4.36
439,1777,9,Chicken wings,2025-06-27,17:06:21,pending,6.49
440,2533,10,"Pasta and Beans,Chicken Fajitas",2020-10-21,16:12:34,cancelled,10.18
441,432,19,"Pork sausage roll,Salmon nigiri,Chicken wings",2021-06-28,09:04:32,completed,17.37
442,2219,4,Katsu Curry,2022-05-07,06:00:08,pending,8.15
443,2529,27,Pizza,2024-12-14,18:05:45,completed,8.35
444,444,2,Chicken milanese,2025-05-20,09:08:18,completed,5.34
445,220,29,Califlower penne,2022-06-21,20:58:22,pending,5.26
446,2198,25,Tiramisù,2024-12-04,14:30:34,completed,7.5
447,19,20,Scotch eggs,2020-11-04,17:29:27,cancelled,4.52
448,2261,8,Chilli con carne,2023-07-10,08:32:50,completed,4.74
449,1849,6,Souvlaki,2022-06-16,22:47:10,completed,8.51
450,1103,2,Mushroom Risotto,2025-05-06,15:16:20,completed,7.93
451,1202,30,Ebiten maki,2021-01-27,09:46:50,completed,8.62
452,2223,1,Philadelphia maki,2022-01-12,19:50:47,completed,6.51
453,1181,30,Pappardelle alla Bolognese,2021-10-18,22:15:32,completed,6.91
454,1347,1,Ebiten maki,2021-02-23,06:51:04,completed,8.11
455,2969,11,Pasta and Beans,2022-11-03,22:24:41,completed,6.19
456,283,16,Katsu Curry,2023-07-10,06:56:27,completed,8.7
457,1602,6,"Caesar Salad,Caesar Salad,Pasta Carbonara",2022-07-02,16:36:12,completed,19.72
458,2514,27,Risotto with seafood,2024-03-01,19:08:05,pending,5.23
459,1233,12,Lasagne,2020-01-27,12:47:07,completed,4.77
460,831,23,"Teriyaki Chicken donburi,Pappardelle alla Bolognese,Salmon nigiri",2020-04-24,08:01:13,completed,22.86
461,2370,29,California maki,2022-04-22,12:52:49,completed,5.5
462,1087,20,Caesar Salad,2020-12-10,21:38:52,completed,6.24
463,1822,16,Lasagne,2023-09-16,07:48:41,completed,6.86
464,1673,16,Salmon nigiri,2025-03-14,18:43:47,completed,8.28
465,2864,28,"Pork sausage roll,Cheeseburger",2021-04-24,06:07:26,pending,10.62
466,2575,11,Pizza,2023-12-24,17:28:11,completed,4.98
467,2459,28,"Risotto with seafood,French fries with sausages,Mushroom Risotto,Ebiten maki,Katsu Curry",2021-11-20,06:21:04,completed,33.33
468,1193,28,Pasta with Tomato and Basil,2023-03-21,09:12:12,completed,5.46
469,2166,10,Scotch eggs,2020-05-03,14:04:29,completed,6.62
470,892,9,Chicken milanese,2020-03-25,11:43:59,completed,5.04
471,1672,9,"Caesar Salad,Cheeseburger,Cheeseburger,Lasagne",2020-07-07,06:35:06,completed,28.73
472,2109,24,Tuna sashimi,2022-12-27,08:03:39,completed,5.26
473,400,30,"Califlower penne,Teriyaki Chicken donburi,Chilli con carne",2021-08-22,09:47:42,completed,22.44
474,3,10,Vegetable Soup,2021-10-21,17:00:22,completed,5.16
475,1537,22,"Califlower penne,Tiramisù",2025-09-03,22:29:45,completed,12.45
476,95,18,"Philadelphia maki,Salmon nigiri",2020-11-05,09:23:50,completed,14.94
477,1807,7,Linguine with clams,2022-07-09,20:30:51,cancelled,7.45
478,2383,15,Tiramisù,2025-09-04,21:02:04,completed,5.71
479,348,18,"Chicken milanese,Chicken milanese",2024-01-28,07:26:09,completed,11.67
480,924,5,"Caprese Salad,Fettuccine Alfredo,Chicken Fajitas",2022-02-15,22:37:42,completed,21.87
481,2946,8,"Vegetable Soup,Caprese Salad,Caesar Salad,Pappardelle alla Bolognese,Ricotta stuffed Ravioli",2024-03-26,18:42:09,completed,37.72
482,1574,23,"Ebiten maki,Mushroom Risotto,Risotto with seafood",2020-02-16,06:38:15,pending,19.2
483,301,11,Chicken milanese,2023-01-29,21:58:18,completed,6.97
484,1167,14,Souvlaki,2024-02-17,19:49:34,completed,7.48
485,35,22,"French fries with sausages,Barbecue Ribs",2025-05-08,16:54:17,completed,16.08
486,174,9,"Chilli con carne,Ebiten maki,Chicken wings",2025-04-21,14:22:11,completed,19.06
487,1355,12,French fries with sausages,2022-12-25,15:47:59,pending,8.91
488,1073,30,Pasta and Beans,2024-08-15,06:02:53,cancelled,7.72
489,1345,15,Vegetable Soup,2025-02-11,13:39:31,completed,5.14
490,1697,22,"Risotto with seafood,Ricotta stuffed Ravioli",2024-12-09,22:40:16,completed,13.74
491,352,11,"Barbecue Ribs,Souvlaki,Lasagne",2025-04-20,22:05:48,completed,17.54
492,1404,6,"Pork belly buns,Califlower penne",2023-01-03,15:51:07,completed,11.08
493,1689,25,Ebiten maki,2022-06-24,08:05:20,completed,8.79
494,1729,5,"Risotto with seafood,Pasta and Beans,Chicken milanese",2020-01-05,22:12:06,completed,21.56
495,2057,5,French fries with sausages,2020-09-28,11:46:39,completed,7.01
496,1539,8,"Risotto with seafood,Chicken Fajitas,Cheeseburger",2020-08-15,07:50:08,completed,20.75
497,1818,2,"Mushroom Risotto,California maki,Souvlaki,Linguine with clams",2025-03-23,09:04:12,completed,26.43
498,2896,11,Chicken milanese,2023-12-28,07:04:09,completed,8.14
499,777,8,"Tuna sashimi,Pork belly buns",2023-07-15,09:19:26,pending,12.78
500,2753,7,"Bruschette with Tomato,Fettuccine Alfredo",2023-10-15,09:49:27,completed,12.53
501,2292,22,"Chicken wings,Mushroom Risotto",2024-09-28,21:54:50,completed,13.08
502,1641,30,"Lasagne,Risotto with seafood,Linguine with clams",2021-09-13,20:05:03,completed,18.24
503,851,8,Chilli con carne,2024-08-07,08:48:37,completed,7.56
504,1435,14,Chicken wings,2024-05-23,09:59:28,pending,7.66
505,2496,23,Cheeseburger,2022-04-24,11:23:56,pending,7.33
506,2995,13,Linguine with clams,2022-03-14,10:54:40,completed,8.31
507,1960,6,"Fish and chips,Chilli con carne,Barbecue Ribs,Pappardelle alla Bolognese",2022-05-13,12:00:29,completed,25.6
508,1593,12,Scotch eggs,2024-01-28,15:22:23,completed,4.69
509,393,17,"Pizza,Bruschette with Tomato,Katsu Curry,Cheeseburger",2022-07-04,20:30:23,completed,23.92
510,653,21,"Ricotta stuffed Ravioli,Souvlaki,French fries with sausages,Risotto with seafood,Chicken wings",2021-05-27,19:48:27,completed,26.29
511,2958,8,"Pasta and Beans,Fish and chips",2025-03-16,19:19:55,completed,14.77
512,877,30,Fish and chips,2022-12-07,14:34:43,completed,4.02
513,807,5,Caesar Salad,2020-02-01,09:38:06,completed,7.43
514,17,28,"Tiramisù,Pork belly buns",2021-05-15,22:35:46,completed,12.41
515,1855,9,"Ricotta stuffed Ravioli,California maki,Califlower penne",2022-07-31,19:03:13,completed,21.47
516,523,16,Cheeseburger,2024-07-28,18:23:27,completed,7.25
517,1673,10,"Pasta Carbonara,Bruschette with Tomato",2020-04-23,13:39:52,completed,11.34
518,2697,27,Pasta and Beans,2020-03-03,11:37:25,pending,5.12
519,575,6,Chilli con carne,2024-09-14,14:00:06,completed,8.55
520,1934,18,Linguine with clams,2020-06-18,20:42:01,completed,5.27
521,2262,26,Pasta with Tomato and Basil,2024-04-05,11:53:03,completed,4.25
522,1359,23,Teriyaki Chicken donburi,2023-10-10,18:41:30,completed,5.53
523,2984,28,"Tuna sashimi,Pizza",2025-07-01,10:11:07,completed,15.84
524,412,7,Souvlaki,2022-11-01,20:07:51,cancelled,5.5
525,642,12,Vegetable Soup,2023-11-27,21:52:19,pending,4.12
526,1843,28,"Barbecue Ribs,Pizza,Scotch eggs,Pork belly buns",2021-12-27,09:29:29,completed,29.71
527,1227,10,Tuna sashimi,2025-06-17,22:51:17,completed,4.01
528,864,5,"Risotto with seafood,Salmon nigiri,Caprese Salad,Salmon nigiri,Pasta with Tomato and Basil",2020-02-05,17:20:26,completed,33.15
529,1072,6,"Ricotta stuffed Ravioli,Teriyaki Chicken donburi",2021-08-01,09:57:08,completed,9.31
530,1352,10,Salmon nigiri,2022-06-12,12:51:52,completed,4.08
531,1690,24,"Lasagne,Lasagne",2025-03-20,22:20:01,completed,14.4
532,532,17,"Chicken milanese,Mushroom Risotto,Risotto with seafood,Linguine with clams,Ricotta stuffed Ravioli",2021-11-22,13:15:01,completed,34.09
533,2152,6,"Pasta Carbonara,Pasta Carbonara",2024-01-31,22:54:36,completed,15.48
534,1331,20,Chicken milanese,2023-05-15,14:14:33,pending,4.55
535,2423,15,"Pizza,Chicken Fajitas",2021-01-24,15:55:39,completed,13.3
536,2662,22,Caprese Salad,2025-04-17,08:10:42,completed,7.29
537,2335,2,"Risotto with seafood,Pasta with Tomato and Basil,Chicken milanese,Mushroom Risotto",2022-11-02,19:54:24,completed,26.89
538,760,5,Pizza,2020-11-06,16:37:56,completed,4.18
539,784,25,"Chicken Fajitas,Mushroom Risotto,Tuna sashimi,Mushroom Risotto,Cheeseburger",2024-08-27,06:49:41,pending,30.36
540,850,11,"Philadelphia maki,Teriyaki Chicken donburi",2021-05-29,16:33:34,completed,11.4
541,593,28,"Pappardelle alla Bolognese,Chicken wings,Cheeseburger,California maki",2025-03-21,19:40:38,completed,24.73
542,522,6,Ricotta stuffed Ravioli,2023-07-17,22:02:35,completed,8.01
543,1031,11,French fries with sausages,2020-02-05,12:16:16,completed,4.66
544,1267,13,Philadelphia maki,2023-06-09,22:23:22,completed,4.65
545,128,19,Philadelphia maki,2024-06-27,21:21:44,completed,7.82
546,1852,30,Mushroom Risotto,2020-09-14,13:46:43,completed,7.14
547,1124,21,Pasta and Beans,2025-06-14,18:09:51,completed,8.09
548,1696,9,Pasta with Tomato and Basil,2021-01-29,15:19:06,completed,5.39
549,1601,24,"Risotto with seafood,Fish and chips,French fries with sausages,Ebiten maki,Chicken Fajitas",2022-10-12,21:32:37,completed,36.02
550,1894,21,"Pork belly buns,Pasta with Tomato and Basil,Pappardelle alla Bolognese,Pappardelle alla Bolognese,Fettuccine Alfredo",2023-04-06,14:04:09,completed,32.12
551,69,12,Vegetable Soup,2021-08-30,08:08:32,completed,5.29
